key_disp,resp_disp,key_inp,trialOrderFile,im_name,Path,Path2,im_fName,im_model,im_emotion,im_percentEmo,im_block,im_rand,im_stimNo,key_correct,loop_checkKeyMap.thisRepN,loop_checkKeyMap.thisTrialN,loop_checkKeyMap.thisN,loop_checkKeyMap.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,time_expBegin,txt_checkFiles_start.started,txt_checkFiles_start.stopped,txt_checkFiles_end.started,txt_checkFiles_end.stopped,key_checkFilesCompleteAccept.keys,key_checkFilesCompleteAccept.rt,key_checkFilesCompleteAccept.started,key_checkFilesCompleteAccept.stopped,txt_resFileClashWarn.started,txt_resFileClashWarn.stopped,key_resp_resClash.keys,key_resp_resClash.started,key_resp_resClash.stopped,str_keyInst.started,str_keyInst.stopped,key_startTask.keys,key_startTask.rt,key_startTask.started,key_startTask.stopped,txt_checkKeyMap.started,txt_checkKeyMap.stopped,key_resp_checkKeyMap.keys,key_resp_checkKeyMap.rt,key_resp_checkKeyMap.started,key_resp_checkKeyMap.stopped,text_checkKeyMapComplete.started,text_checkKeyMapComplete.stopped,key_beginTrials.keys,key_beginTrials.rt,key_beginTrials.started,key_beginTrials.stopped,text_getReady.started,text_getReady.stopped,im_trialFace.started,im_trialFace.stopped,time_trialBegin,key_respTrial.keys,key_respTrial.corr,key_respTrial.rt,key_respTrial.started,key_respTrial.stopped,time_trialEnd,str_rest.started,str_rest.stopped,key_endRest.keys,key_endRest.rt,key_endRest.started,key_endRest.stopped,time_restBegin,time_restEnd,Study Code,Participant ID,Researcher Name,Task Version Number,Research Visit Number,date,expName,psychopyVersion,frameRate,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Anger08.png,FacesImagesToUse/,AF14_Neutral_Anger08.png,FacesImagesToUse/AF14_Neutral_Anger08.png,None,anger,10,3,0.654380217,54,z,,,,,0,2,2,2,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.3929974000202,639.8922076000017,620.3181299999706,z,1,1.9224950000061654,639.3929974000202,None,622.2612913000048,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Surprise10.png,FacesImagesToUse/,AF01_Neutral_Surprise10.png,FacesImagesToUse/AF01_Neutral_Surprise10.png,None,surprise,30,3,0.667390188,55,n,,,,,0,2,2,2,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.3759451999795,642.8758043000125,623.2988896999741,n,1,1.2534002999891527,642.3759451999795,None,624.5790783999837,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Surprise09.png,FacesImagesToUse/,AM11_Neutral_Surprise09.png,FacesImagesToUse/AM11_Neutral_Surprise09.png,None,surprise,30,3,0.679912989,56,n,,,,,0,2,2,2,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.6928935000324,645.1922533999896,625.6169636999839,n,1,1.6491283999639563,644.6928935000324,None,627.2788224999676,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Anger04.png,FacesImagesToUse/,AF14_Neutral_Anger04.png,FacesImagesToUse/AF14_Neutral_Anger04.png,None,anger,20,3,0.68740515,57,z,,,,,0,2,2,2,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.3926433000015,647.8920664000325,628.3177417999832,z,1,4.969342899974436,647.3926433000015,None,633.3115827000001,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Fear06.png,FacesImagesToUse/,AM11_Neutral_Fear06.png,FacesImagesToUse/AM11_Neutral_Fear06.png,None,fear,50,3,0.691333719,58,c,,,,,0,2,2,2,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.4259864999913,653.9255725999828,634.3509455999592,m,0,1.6444677999825217,653.4259864999913,None,636.0116016999818,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Sad05.png,FacesImagesToUse/,AF14_Neutral_Sad05.png,FacesImagesToUse/AF14_Neutral_Sad05.png,None,sad,30,3,0.694340601,59,b,,,,,0,2,2,2,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.1258738000179,656.6256286000134,637.0497966999537,b,1,2.2317871000268497,656.1258738000179,None,639.2949478999944,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Happy10.png,FacesImagesToUse/,AM11_Neutral_Happy10.png,FacesImagesToUse/AM11_Neutral_Happy10.png,None,happy,10,3,0.69930155,60,v,,,,,0,2,2,2,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.4093130999827,659.9086684000213,640.3330362999695,v,1,1.5466578000341542,659.4093130999827,None,641.8942813999602,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Happy04.png,FacesImagesToUse/,AF01_Neutral_Happy04.png,FacesImagesToUse/AF01_Neutral_Happy04.png,None,happy,60,3,0.706863761,61,v,,,,,0,2,2,2,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.0092398999841,662.5086781000136,642.9321976999636,v,1,1.3615123000345193,662.0092398999841,None,644.3112508999766,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Fear11.png,FacesImagesToUse/,AM13_Neutral_Fear11.png,FacesImagesToUse/AM13_Neutral_Fear11.png,None,fear,10,3,0.729539153,62,c,,,,,0,2,2,2,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.4260226000333,664.9254728999804,645.349965500005,x,0,1.9584430999821052,664.4260226000333,None,647.3194838999771,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.392928700021,None,space,28.6686417000019,666.392928700021,None,647.3195645999513,676.0111787999631,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
